sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28
WSH119,209,0.10221132694382987,0.09567606825834857,-0.04130960482176444,0.17062815704820763,0.030121768770417945,0.027090696494070962,-0.019503921037454665,0.02154006996802984,0.0014152023541847462,-0.08701712501469826,-0.010092212888513906,-0.015379699190432607,0.009942877526949865,-0.012964389201938188,0.00454088602873469,0.00424111118665447,-0.0016383158005561147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH088,210,0.2493152461919223,-0.2900234159713517,-0.07789052868756133,-0.020773212918347432,0.016592296495509164,0.11973759650626968,0.020469699518854526,-0.03853459644701997,0.03243545329697427,-0.05670526330658824,-0.004024087613329726,0.026232320190599383,0.019701210934314026,-0.008580164095038435,-0.010957347789397455,-0.0021477335349525703,0.0008372474370413894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH109,213,-0.1641544107042789,0.1164464555329294,-0.0007866999673132125,-0.07386018633143684,-0.08897369117395226,0.0393963656857659,-0.0021235231894223983,0.08527319288032187,0.047881041498178206,-0.012597776293855712,-0.041887956644900304,0.03168290054824663,-0.013002299150423051,0.013048476033582208,0.020823727816568147,-0.00887862781364627,0.0017147289653710739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH094,216,-0.17272850300437687,0.09318100111910457,0.016622309440768476,-0.06784443650533842,-0.11406305601770772,0.007419204156060764,-0.0323244001258484,0.058741372482478973,0.006287678205750713,-0.002542903336174706,0.029200882663839668,0.029285964938394124,0.028577315692989724,-0.03260917103405348,-0.045191523209420124,0.006956213003392604,0.001388339883082661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH121,217,0.309959714099595,0.11115627747010737,-0.04246786239975557,-0.09747540255925055,0.04786721514938375,-0.025398739820312755,0.08597158287591433,0.04252314694847495,-0.03909190568058952,0.020217289406872212,-0.050275190659592524,-0.03472087840918932,-0.02494829581016096,-0.03175891583087081,-0.01406807147303155,0.007709746072940257,-0.0004312140318646012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH101,218,0.3346996991991912,0.10950355786607781,-0.04791616736018137,-0.10112796451166794,0.059424309886827884,0.014507349942422058,0.041150183256100606,0.024183641756769826,0.054229425710292364,0.020650489309671755,0.047173023227680154,0.010488369694958482,-0.04042948158095005,0.01354449992431356,-0.004313004112923185,-0.004566020217116853,-0.000694286674572994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH114,219,-0.09196481021108716,-0.20417039682413135,0.18865340517234122,-0.07537212294451441,-0.0002826201146106807,-0.01910104862593193,0.08943769281617671,-0.029475017517772862,-0.05803091233715743,-0.025451067430679774,-0.02868890864525861,0.03610928843714902,-0.004719251581336604,0.006674848157959228,0.007142414992759684,-0.012452008443257752,0.0007551110522204407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH096,220,-0.1223851719354928,-0.29778443229246604,0.12100891410601912,-0.03419883212151083,0.01583697650127389,0.04862568447337952,0.058817191436876616,0.012363582179821824,0.0578456699919685,0.02872280776071658,-0.005428957879285101,-0.055059493674848754,0.02292885151317674,-0.007949072947951087,0.002011691096241078,0.011891418295762915,-0.0011998421196693886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH113,221,-0.18759617950065502,0.11677681436230906,-0.07201063259121297,-0.09568011031667727,0.029942116506356302,-0.09641580793310014,0.01724185069576363,-0.01879822181776961,-0.020269452798320757,-0.06238293869012306,-0.0017415743785727878,0.004325213029661182,0.014959407566584,-0.008410870504176592,-0.012389933961425391,-0.004129897743954701,0.0009066551326757505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSH108,222,-0.20230513410048806,0.13198387504041,-0.05793088137348601,-0.10468888965653554,0.027968544284666864,-0.048441366461408356,0.041727313082285125,-0.037216807772778,0.04053303054740595,0.0086610546115034,0.033945539040511695,0.00755889603357121,0.01043178535066919,-0.025454106740810358,0.043072370839477875,-0.002983349933955871,-0.0005658051172779182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.40136679956228954,0.2340706357815531,0.11232796792867211,0.07466611144345528,0.04473967155099243,0.03128297111355668,0.02584298566892714,0.0178231675919638,0.015085454905072135,0.012447830491216916,0.008079136556411239,0.007092503698710898,0.005350493049977436,0.004522666795183613,0.003823415195176271,0.001401524660160561,7.666400668085239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
