ColonyID,Species,Site,Pair,Bleach,Date,F0,Fm,Yield,FragVol.mL,ColorScore,BleachScore,DateBlast,BlastVolume.mL,SA.cm2,AFDW.g,BM.mgcm2,SymSlurry.cellmL,SymFrag.cells,ProtSlurry.mgmL,ProtFrag.mg,ProtHost.mgmL,ProtHostFrag.mg,ChlaSlurry.ugmL,ChlaFrag.ug,TAChost.uMCRE,alpha,beta,ik,NPumolmin,Rumolmin,GPumolmin,NP.umolcm2hr,R.umolcm2hr,GP.umolcm2hr,PR,SymSA.cellcm2,ChlProt.ugug,ChlSym.ugcell,ChlSA.ugcm2,ProtSA.mgcm2,TAC.umolmg
3,Montipora capitata,13,1,Bleach,8/27/20,1021,3186,0.679,20,2,2,11/7/20,50,75.39800706,,,831356.3281,41567816.41,0.18420957,9.2104785,,,5.141553333,257.0776667,,,,,0.1339272,-0.235752,0.3696792,1.065761857,-1.876060197,2.941822054,1.568085106,551311.8719,0.027911434,6.18E-06,3.409608247,,
4,Montipora capitata,13,1,Non-bleach,8/27/20,1177,3626,0.675,20,3,1,11/7/20,41.5,77.98868416,,,1997499.158,82896215.06,0.330862495,13.73079354,,,9.47758,393.31957,,,,,0.687648,-0.1757424,0.8633904,0.52903675,-0.135206077,0.664242826,4.912817852,1062926.192,0.028645072,4.74E-06,5.043290244,,
11,Montipora capitata,13,2,Bleach,8/27/20,1245,3585,0.648,10,2,3,11/14/20,40,55.75366194,,,53039.72503,2121589.001,0.130910258,5.23641032,,,5.017986667,200.7194667,,,,,0.1717884,-0.130186,0.3019744,0.184872233,-0.140101291,0.324973524,2.319561243,38052.90858,0.038331501,9.46E-05,3.600112705,,
12,Montipora capitata,13,2,Non-bleach,8/27/20,1010,2886,0.65,14,3,1,11/7/20,36,40.52424576,,,723479.6407,26045267.07,0.166655426,5.999595336,,,5.343146667,192.35328,,,,,0.292032,-0.242892,0.534924,0.43238115,-0.359624707,0.792005857,2.202312139,642708.2499,0.032061042,7.39E-06,4.746622087,,
19,Montipora capitata,13,3,Bleach,8/27/20,1471,3993,0.631,12,2,4,11/7/20,38,48.3602125,,,886441.6268,33684781.82,0.180352186,6.853383068,,,6.245233333,237.3188667,,,,,0.303024,-0.1326556,0.4356796,0.375958646,-0.164584388,0.540543034,3.284291051,696539.1606,0.034627988,7.05E-06,4.907316458,,
20,Montipora capitata,13,3,Non-bleach,8/27/20,1327,4013,0.669,18,3,1,11/14/20,34.5,69.47539266,,,620095.144,21393282.47,0.381190137,13.15105973,,,15.68886667,541.2659001,,,,,0.91793,-0.28106,1.19899,0.792738233,-0.242727667,1.0354659,4.265957447,307926.039,0.041157588,2.53E-05,7.790756977,,
26,Porites compressa,13,4,Non-bleach,8/27/20,1209,2872,0.579,9,3,1,11/7/20,41,27.20580146,,,1412496.067,57912338.75,0.348726465,14.29778507,,,11.46506667,470.0677335,,,,,0.266485,-0.1487058,0.4151908,0.587709207,-0.32795755,0.915666757,2.792028287,2128676.078,0.032876962,8.12E-06,17.27821671,,
27,Porites compressa,13,4,Bleach,8/27/20,1292,3540,0.635,7,3,1,11/7/20,33.5,30.02285346,,,1435726.485,48096837.25,0.228978546,7.670781291,,,11.39313333,381.6699666,,,,,0.273535,-0.2171651,0.4907001,0.546653569,-0.433999587,0.980653156,2.259571635,1602007.528,0.049756335,7.94E-06,12.71264795,,
35,Porites compressa,13,5,Bleach,8/27/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Porites compressa,13,5,Non-bleach,8/27/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Porites compressa,13,6,Bleach,8/27/20,1498,4013,0.626,6,3,2,11/7/20,28.5,21.026454,,,1467756.552,41831061.73,0.324364482,9.244387737,,,10.21227333,291.0497899,,,,,0.1509596,-0.1205644,0.271524,0.430770495,-0.344036327,0.774806822,2.252107587,1989449.183,0.031483944,6.96E-06,13.84207674,,
42,Porites compressa,13,6,Non-bleach,8/27/20,1540,3720,0.586,5,3,1,11/7/20,30.5,18.759856,,,997688.6929,30429505.13,0.250741687,7.647621454,,,8.124026667,247.7828133,,,,,0.1536003,-0.1162512,0.2698515,0.491262726,-0.371808398,0.863071124,2.321279264,1622054.302,0.032399984,8.14E-06,13.20814047,,
43,Porites compressa,13,7,Bleach,8/27/20,1494,3803,0.607,16,3,1,11/14/20,38,43.5036125,,,15476.3759,588102.2842,0.233956942,8.890363796,,,16.16314,614.19932,,,,,0.383032,-0.343592,0.726624,0.528276129,-0.473880646,1.002156775,2.114787306,13518.47009,0.06908596,0.001044375,14.11835213,,
44,Porites compressa,13,7,Non-bleach,8/27/20,1485,3809,0.61,5,3,1,11/14/20,32.5,20.14093976,,,22440.30389,729309.8764,0.129723009,4.215997793,,,8.406513333,273.2116833,,,,,0.1122903,-0.0847827,0.197073,0.334513587,-0.252568255,0.587081841,2.324448266,36210.32013,0.064803564,0.000374617,13.56499183,,
45,Porites compressa,13,8,Bleach,8/27/20,1350,3681,0.633,13,3,1,11/7/20,37,38.71281984,,,1447641.877,53562749.45,0.319750555,11.83077054,,,12.04217333,445.5604132,,,,,0.337225,-0.1796105,0.5168355,0.522656321,-0.278373677,0.801029998,2.877534999,1383592.042,0.037661149,8.32E-06,11.50937635,,
46,Porites compressa,13,8,Non-bleach,8/27/20,1522,3382,0.549,8,3,1,11/14/20,26,22.083904,,,503246.534,13084409.88,0.256040458,6.657051908,,,12.94584667,336.5920134,,,,,0.170784,-0.146664,0.317448,0.464004915,-0.398473024,0.862477939,2.164457536,592486.2687,0.050561723,2.57E-05,15.24150863,,
201,Montipora capitata,13,9,Bleach,8/27/20,1502,4013,0.625,6,2,3,11/7/20,28.5,31.95980386,,,1529015.158,43576932,0.163652051,4.664083454,,,7.26656,207.09696,,,,,0.2007632,-0.0790856,0.2798488,0.376904441,-0.148472,0.525376441,3.538555692,1363491.847,0.044402499,4.75E-06,6.479919617,,
202,Montipora capitata,13,9,Non-bleach,8/27/20,1110,3311,0.664,14,3,1,11/7/20,35,43.13701696,,,1762210.759,61677376.57,0.327143843,11.45003451,,,5.954453333,208.4058667,,,,,0.384462,-0.0570492,0.4415112,0.534754641,-0.079350689,0.614105329,7.739130435,1429801.616,0.018201331,3.38E-06,4.831253559,,
203,Montipora capitata,13,10,Bleach,8/27/20,1458,4013,0.636,7,2,2,11/14/20,24.5,44.90119154,,,331483.5021,8121345.801,0.181917735,4.456984508,,,8.525933333,208.8853667,,,,,0.306552,-0.1148365,0.4213885,0.409635454,-0.153452275,0.56308773,3.669464848,180871.4986,0.046866972,2.57E-05,4.652111882,,
204,Montipora capitata,13,10,Non-bleach,8/27/20,1341,3866,0.653,11,3,1,11/14/20,35.5,55.30117784,,,31173.10343,1106645.172,0.243138607,8.631420549,,,8.125793333,288.4656633,,,,,0.387969,-0.1525332,0.5405022,0.420933892,-0.165493618,0.58642751,3.543505283,20011.24054,0.033420416,0.000260667,5.216266173,,
209,Montipora capitata,13,11,Bleach,8/27/20,1136,3586,0.683,5,2,3,11/7/20,36.5,33.87567154,,,732995.3633,26754330.76,0.15843145,5.782747925,,,8.322266667,303.7627333,,,,,0.310797,-0.0962037,0.4070007,0.550478239,-0.17039432,0.720872558,4.230613791,789780.0853,0.052529133,1.14E-05,8.966987797,,
210,Montipora capitata,13,11,Non-bleach,8/27/20,1200,3685,0.674,10,3,2,11/14/20,34.5,38.09136274,,,8833.674466,304761.7691,0.223850757,7.722851117,,,10.89216,375.77952,,,,,0.240142,-0.1144304,0.3545724,0.37826213,-0.180246216,0.558508346,3.098585691,8000.810346,0.048658133,0.001233027,9.865215969,,
211,Montipora capitata,13,12,Bleach,8/27/20,1049,2791,0.624,16,2,2,11/7/20,34.5,72.16917074,,,1013453.17,34964134.37,0.272252387,9.392707352,,,9.626873333,332.12713,,,,,0.283504,-0.1441184,0.4276224,0.235699535,-0.119817145,0.35551668,2.967160335,484474.6588,0.035360106,9.50E-06,4.602063826,,
212,Montipora capitata,13,12,Non-bleach,8/27/20,1231,3407,0.638,12,3,1,11/14/20,36,72.36768184,,,442632.0291,15934753.05,0.187465341,6.748752276,,,9.376693333,337.56096,,,,,0.358012,-0.2338996,0.5919116,0.296827527,-0.193926013,0.490753539,2.530622541,220191.564,0.050018277,2.12E-05,4.664526366,,
217,Montipora capitata,13,13,Bleach,8/27/20,1625,4013,0.595,18,2,2,11/14/20,49.5,68.79870994,,,43507.35565,2153614.105,0.173527718,8.589622041,,,15.08664667,746.7890102,,,,,0.37513,-0.191843,0.566973,0.32715439,-0.167308079,0.494462469,2.955401031,31303.11756,0.086940846,0.000346761,10.85469496,,
218,Montipora capitata,13,13,Non-bleach,8/27/20,1244,3841,0.676,14,2,2,11/7/20,43,46.09304786,,,923958.5394,39730217.19,0.32251616,13.86819488,,,9.147606667,393.3470867,,,,,0.360828,-0.1845324,0.5453604,0.469695128,-0.240208546,0.709903674,2.955363936,861956.825,0.028363251,9.90E-06,8.533761705,,
219,Montipora capitata,13,14,Bleach,8/27/20,1032,2978,0.653,14,2,3,11/7/20,34.5,62.92456256,,,941461.1258,32480408.84,0.37273605,12.85939373,,,8.318426667,286.98572,,,,,0.332982,-0.1810224,0.5140044,0.317505902,-0.172608971,0.490114873,2.839451913,516180.1293,0.022317205,8.84E-06,4.560790069,,
220,Montipora capitata,13,14,Non-bleach,8/27/20,1324,3843,0.655,11,3,1,11/7/20,43,49.94456546,,,1240143.906,53326187.96,0.159174499,6.844503457,,,3.666073333,157.6411533,,,,,0.330615,-0.2114514,0.5420664,0.397178348,-0.254023313,0.651201661,2.563550773,1067707.517,0.023031788,2.96E-06,3.156322452,,
221,Montipora capitata,13,15,Bleach,8/27/20,1376,3949,0.651,18,2,2,11/7/20,58.5,68.51125074,,,1436436.569,84031539.29,0.153255782,8.965463247,,,8.65462,506.29527,,,,,0.159804,-0.284111,0.443915,1.399513204,-0.736617701,2.136130904,2.899917966,1226536.348,0.056471736,6.03E-06,7.389958066,,
222,Montipora capitata,13,15,Non-bleach,8/27/20,1426,3498,0.592,9,3,2,11/14/20,45.5,41.49149624,,,18772.88316,854166.1838,0.154602564,7.034416662,,,3.52812,160.52946,,,,,0.206496,-0.0630004,0.2694964,0.298609622,-0.091103584,0.389713205,4.277693475,20586.53607,0.022820579,0.000187937,3.86897255,,
229,Porites compressa,13,16,Bleach,8/27/20,1560,3820,0.591,10,3,1,11/14/20,38,32.089216,,,390656.3393,14844940.89,0.189106293,7.186039134,,,13.66200667,519.1562535,,,,,0.29393,-0.1664572,0.4603872,0.549586503,-0.311239514,0.860826017,2.765799257,462614.6332,0.072245119,3.50E-05,16.17852719,,
230,Porites compressa,13,16,Non-bleach,8/27/20,1071,3384,0.683,10,3,1,11/14/20,37,44.08115736,,,16846.95892,623337.48,0.155845295,5.766275915,,,11.87014667,439.1954268,,,,,0.33082,-0.1932322,0.5240522,0.450287633,-0.26301333,0.713300963,2.712033502,14140.67863,0.076166218,0.000704587,9.963337015,,
237,Porites compressa,13,17,Bleach,8/27/20,1439,4013,0.641,14,3,1,11/14/20,41,60.97216024,,,21650.98399,887690.3436,0.232554528,9.534735648,,,25.1336,1030.4776,,,,,0.30888,-0.1176552,0.4265352,0.303955115,-0.115779267,0.419734382,3.625298329,14558.94526,0.108076158,0.001160853,16.90078875,,
238,Porites compressa,13,17,Non-bleach,8/27/20,1616,4013,0.597,20,3,1,11/7/20,40,60.76860864,,,1618810.465,64752418.6,0.222406909,8.89627636,,,20.60304667,824.1218668,,,,,0.28158,-0.1594632,0.4410432,0.278018542,-0.15744629,0.435464833,2.765799257,1065557.038,0.092636721,1.27E-05,13.56163791,,
239,Porites compressa,13,18,Bleach,8/27/20,1417,3849,0.631,14,3,1,11/14/20,36,51.7178565,,,82919.58733,2985105.144,0.309840119,11.15424428,,,30.97930667,1115.25504,,,,,0.469638,-0.1795014,0.6491394,0.544846247,-0.208246914,0.75309316,3.616347282,57719.04224,0.099984814,0.000373607,21.56421622,,
240,Porites compressa,13,18,Non-bleach,8/27/20,1596,4013,0.602,25,2,2,11/14/20,48.5,74.60363704,,,764678.7636,37086920.03,0.289254198,14.0288286,,,17.91263333,868.7627165,,,,,0.967374,-0.473429,1.440803,0.778010863,-0.380755431,1.158766294,3.043334903,497119.4636,0.061926961,2.34E-05,11.64504508,,
243,Porites compressa,13,19,Bleach,8/27/20,1487,4013,0.629,12,3,1,11/14/20,31,38.12120946,,,99945.3,3098304.3,0.245273691,7.603484421,,,21.60376667,669.7167668,,,,,0.475068,-0.25016,0.725228,0.747722342,-0.393733573,1.141455914,2.899056604,81275.07873,0.088080244,0.000216156,17.56808811,,
244,Porites compressa,13,19,Non-bleach,8/27/20,1606,3671,0.562,9,3,1,11/14/20,38.5,27.93580226,,,20132.12073,775086.6481,0.224196878,8.631579803,,,11.55827333,444.9935232,,,,,0.242346,-0.1557563,0.3981023,0.520506262,-0.334530504,0.855036765,2.555930643,27745.27973,0.051554123,0.000574121,15.9291478,,
247,Porites compressa,13,20,Bleach,8/27/20,1619,4013,0.596,9,3,1,11/7/20,40.5,34.16131746,,,1337780.628,54180115.43,0.211853174,8.580053547,,,14.69564667,595.1736901,,,,,0.290624,-0.1945221,0.4851461,0.510444014,-0.341653275,0.852097289,2.494041037,1586007.785,0.06936713,1.10E-05,17.42244545,,
248,Porites compressa,13,20,Non-bleach,8/27/20,1350,3472,0.611,18,3,1,11/14/20,36,56.76175826,,,30008.22876,1080296.235,0.27951838,10.06266168,,,22.18276667,798.5796001,,,,,0.44781,-0.25852,0.70633,0.47335743,-0.273268491,0.74662592,2.732206406,19032.11366,0.079360673,0.000739223,14.06897222,,
3,Montipora capitata,13,1,Bleach,10/8/20,,,0.58,8,2,3,,,,,,,0,,0,,,,0,,,,,0.38928,-0.122568,0.511848,,,,4.176032896,,,,,,
4,Montipora capitata,13,1,Non-bleach,10/8/20,,,0.653,5,3,2,,,,,,,0,,0,,,,0,,,,,0.251505,-0.1181223,0.3696273,,,,3.129191524,,,,,,
11,Montipora capitata,13,2,Bleach,10/8/20,,,0.557,8,2,3,,,,,,,0,,0,,,,0,,,,,0.31152,-0.175176,0.486696,,,,2.778325798,,,,,,
12,Montipora capitata,13,2,Non-bleach,10/8/20,,,0.648,8,3,1,,,,,,,0,,0,,,,0,,,,,0.42096,-0.190368,0.611328,,,,3.211296016,,,,,,
19,Montipora capitata,13,3,Bleach,10/8/20,,,0.699,9,2,3,,,,,,,0,,0,,,,0,,,,,0.2158887,-0.1529122,0.3688009,,,,2.411847452,,,,,,
20,Montipora capitata,13,3,Non-bleach,10/8/20,,,0.659,9,3,1,,,,,,,0,,0,,,,0,,,,,0.02202385,0.00597022,0.01605363,,,,2.688951161,,,,,,
26,Porites compressa,13,4,Non-bleach,10/8/20,,,0.599,9,3,1,,,,,,,0,,0,,,,0,,,,,0.2231065,-0.00890753,0.23201403,,,,26.04695466,,,,,,
27,Porites compressa,13,4,Bleach,10/8/20,,,0.467,10,3,1,,,,,,,0,,0,,,,0,,,,,0.527884,-0.2618,0.789684,,,,3.016363636,,,,,,
35,Porites compressa,13,5,Bleach,10/8/20,,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,
36,Porites compressa,13,5,Non-bleach,10/8/20,,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,
41,Porites compressa,13,6,Bleach,10/8/20,,,0.573,3,3,1,,,,,,,0,,0,,,,0,,,,,0.146853,-0.0897435,0.2365965,,,,2.636363636,,,,,,
42,Porites compressa,13,6,Non-bleach,10/8/20,,,0.631,11,3,1,,,,,,,0,,0,,,,0,,,,,0.489405,-0.2367393,0.7261443,,,,3.067274001,,,,,,
43,Porites compressa,13,7,Bleach,10/8/20,,,0.628,9,3,1,,,,,,,0,,0,,,,0,,,,,0.306637,-0.1228938,0.4295308,,,,3.495138079,,,,,,
44,Porites compressa,13,7,Non-bleach,10/8/20,,,0.591,10,3,1,,,,,,,0,,0,,,,0,,,,,0.1266636,-0.010234,0.1368976,,,,13.37674419,,,,,,
45,Porites compressa,13,8,Bleach,10/8/20,,,0.619,4,3,1,,,,,,,0,,0,,,,0,,,,,0.40382,-0.1812188,0.5850388,,,,3.228355998,,,,,,
46,Porites compressa,13,8,Non-bleach,10/8/20,,,0.555,4,3,1,,,,,,,0,,0,,,,0,,,,,0.435296,-0.1585756,0.5938716,,,,3.745037698,,,,,,
201,Montipora capitata,13,9,Bleach,10/8/20,,,0.649,8,2,3,,,,,,,0,,0,,,,0,,,,,0.181296,-0.091608,0.272904,,,,2.979041132,,,,,,
202,Montipora capitata,13,9,Non-bleach,10/8/20,,,0.631,7,3,1,,,,,,,0,,0,,,,0,,,,,0.261244,-0.1056785,0.3669225,,,,3.472063854,,,,,,
203,Montipora capitata,13,10,Bleach,10/8/20,,,0.628,6,1,3,,,,,,,0,,0,,,,0,,,,,0.1543234,-0.0842644,0.2385878,,,,2.831418725,,,,,,
204,Montipora capitata,13,10,Non-bleach,10/8/20,,,0.637,9,3,1,,,,,,,0,,0,,,,0,,,,,0.48517,-0.314285,0.799455,,,,2.543726236,,,,,,
209,Montipora capitata,13,11,Bleach,10/8/20,,,0.625,6,1,3,,,,,,,0,,0,,,,0,,,,,0.305646,-0.1329548,0.4386008,,,,3.298871496,,,,,,
210,Montipora capitata,13,11,Non-bleach,10/8/20,,,0.654,7,3,2,,,,,,,0,,0,,,,0,,,,,0.248712,-0.1044012,0.3531132,,,,3.382271468,,,,,,
211,Montipora capitata,13,12,Bleach,10/8/20,,,0.661,6,2,3,,,,,,,0,,0,,,,0,,,,,0.458106,-0.2097172,0.6678232,,,,3.1843988,,,,,,
212,Montipora capitata,13,12,Non-bleach,10/8/20,,,0.644,7,3,1,,,,,,,0,,0,,,,0,,,,,0.317397,-0.1544087,0.4718057,,,,3.055564227,,,,,,
217,Montipora capitata,13,13,Bleach,10/8/20,,,0.593,,3,2,,,,,,,0,,0,,,,0,,,,,0.30132,-0.1835448,0.4848648,,,,2.641670045,,,,,,
218,Montipora capitata,13,13,Non-bleach,10/8/20,,,0.578,13,3,2,,,,,,,0,,0,,,,0,,,,,0.02054135,-0.001084055,0.021625405,,,,19.94862346,,,,,,
219,Montipora capitata,13,14,Bleach,10/8/20,,,0.689,9,1,3,,,,,,,0,,0,,,,0,,,,,0.0458402,-0.090342,0.1361822,,,,1.507407407,,,,,,
220,Montipora capitata,13,14,Non-bleach,10/8/20,,,0.61,13,3,1,,,,,,,0,,0,,,,0,,,,,0.32759,-0.172913,0.500503,,,,2.894536559,,,,,,
221,Montipora capitata,13,15,Bleach,10/8/20,,,0.704,10,1,3,,,,,,,0,,0,,,,0,,,,,0.246568,-0.01482026,0.26138826,,,,17.63722499,,,,,,
222,Montipora capitata,13,15,Non-bleach,10/8/20,,,0.637,12,2,3,,,,,,,0,,0,,,,0,,,,,0.31388,-0.1586392,0.4725192,,,,2.978577804,,,,,,
229,Porites compressa,13,16,Bleach,10/8/20,,,0.612,7,3,1,,,,,,,0,,0,,,,0,,,,,0.437415,-0.2240336,0.6614486,,,,2.952452668,,,,,,
230,Porites compressa,13,16,Non-bleach,10/8/20,,,0.575,10,3,1,,,,,,,0,,0,,,,0,,,,,0.34153,-0.1394442,0.4809742,,,,3.449223417,,,,,,
237,Porites compressa,13,17,Bleach,10/8/20,,,0.591,8,3,1,,,,,,,0,,0,,,,0,,,,,0.155904,-0.077304,0.233208,,,,3.01676498,,,,,,
238,Porites compressa,13,17,Non-bleach,10/8/20,,,0.565,4,3,1,,,,,,,0,,0,,,,0,,,,,0.343796,-0.1388848,0.4826808,,,,3.475404076,,,,,,
239,Porites compressa,13,18,Bleach,10/8/20,,,0.564,15,3,1,,,,,,,0,,0,,,,0,,,,,0.1394738,-0.0854644,0.2249382,,,,2.631952017,,,,,,
240,Porites compressa,13,18,Non-bleach,10/8/20,,,0.611,11,2,2,,,,,,,0,,0,,,,0,,,,,0.552447,-0.2312409,0.7836879,,,,3.389054013,,,,,,
243,Porites compressa,13,19,Bleach,10/8/20,,,0.579,9,3,1,,,,,,,0,,0,,,,0,,,,,0.264812,-0.1397194,0.4045314,,,,2.895313035,,,,,,
244,Porites compressa,13,19,Non-bleach,10/8/20,,,0.549,9,3,1,,,,,,,0,,0,,,,0,,,,,0.248799,-0.1040606,0.3528596,,,,3.390904915,,,,,,
247,Porites compressa,13,20,Bleach,10/8/20,,,0.612,6,3,1,,,,,,,0,,0,,,,0,,,,,0.1906234,-0.08349,0.2741134,,,,3.283188406,,,,,,
248,Porites compressa,13,20,Non-bleach,10/8/20,,,0.506,7,3,1,,,,,,,0,,0,,,,0,,,,,0.289441,-0.1110046,0.4004456,,,,3.607468519,,,,,,
3,Montipora capitata,13,1,Bleach,11/5/20,,,0.736,11,2,3,,,,,,,0,,0,,,,0,,,,,0.01405884,0.00335829,0.01070055,,,,3.186309104,,,,,,
4,Montipora capitata,13,1,Non-bleach,11/5/20,,,0.672,8,3,2,,,,,,,0,,0,,,,0,,,,,0.40296,-0.178992,0.581952,,,,3.2512738,,,,,,
11,Montipora capitata,13,2,Bleach,11/5/20,,,0.656,8,2,2,,,,,,,0,,0,,,,0,,,,,0.26208,-0.162408,0.424488,,,,2.61371361,,,,,,
12,Montipora capitata,13,2,Non-bleach,11/5/20,,,0.63,5,3,1,,,,,,,0,,0,,,,0,,,,,0.329751,-0.1863567,0.5161077,,,,2.769461468,,,,,,
19,Montipora capitata,13,3,Bleach,11/5/20,,,0.662,7,2,3,,,,,,,0,,0,,,,0,,,,,0.01342852,-0.0835065,0.09693502,,,,1.160808081,,,,,,
20,Montipora capitata,13,3,Non-bleach,11/5/20,,,0.67,17,3,1,,,,,,,0,,0,,,,0,,,,,0.533841,-0.1419495,0.6757905,,,,4.760781123,,,,,,
26,Porites compressa,13,4,Non-bleach,11/5/20,,,0.604,8,3,2,,,,,,,0,,0,,,,0,,,,,0.3588,-0.138744,0.497544,,,,3.586057775,,,,,,
27,Porites compressa,13,4,Bleach,11/5/20,,,0.638,9,3,1,,,,,,,0,,0,,,,0,,,,,0.00442867,0.00252623,0.00190244,,,,0.75307474,,,,,,
35,Porites compressa,13,5,Bleach,11/5/20,,,,,,,,,,,,,0,,0,,,,0,,,,,0,0,0,,,,#DIV/0!,,,,,,
36,Porites compressa,13,5,Non-bleach,11/5/20,,,,,,,,,,,,,0,,0,,,,0,,,,,0,0,0,,,,#DIV/0!,,,,,,
41,Porites compressa,13,6,Bleach,11/5/20,,,0.636,4,3,2,,,,,,,0,,0,,,,0,,,,,0.2002752,-0.124928,0.3252032,,,,2.603125,,,,,,
42,Porites compressa,13,6,Non-bleach,11/5/20,,,0.553,13,3,1,,,,,,,0,,0,,,,0,,,,,0.429815,-0.211829,0.641644,,,,3.029065897,,,,,,
43,Porites compressa,13,7,Bleach,11/5/20,,,0.657,,3,1,,,,,,,0,,0,,,,0,,,,,0.1815608,-0.134664,0.3162248,,,,2.34825046,,,,,,
44,Porites compressa,13,7,Non-bleach,11/5/20,,,0.519,8,3,1,,,,,,,0,,0,,,,0,,,,,0.0183936,-0.00203616,0.02042976,,,,10.03347478,,,,,,
45,Porites compressa,13,8,Bleach,11/5/20,,,0.601,8,3,1,,,,,,,0,,0,,,,0,,,,,0.4884,-0.20052,0.68892,,,,3.435667265,,,,,,
46,Porites compressa,13,8,Non-bleach,11/5/20,,,0.59,8,3,1,,,,,,,0,,0,,,,0,,,,,0.34464,-0.179616,0.524256,,,,2.918760021,,,,,,
201,Montipora capitata,13,9,Bleach,11/5/20,,,0.623,8,2,3,,,,,,,0,,0,,,,0,,,,,0.28008,-0.089232,0.369312,,,,4.138784293,,,,,,
202,Montipora capitata,13,9,Non-bleach,11/5/20,,,0.71,8,3,1,,,,,,,0,,0,,,,0,,,,,0.32664,-0.133824,0.460464,,,,3.440817791,,,,,,
203,Montipora capitata,13,10,Bleach,11/5/20,,,0.665,7,2,3,,,,,,,0,,0,,,,0,,,,,0.253532,-0.182196,0.435728,,,,2.391534392,,,,,,
204,Montipora capitata,13,10,Non-bleach,11/5/20,,,0.648,11,3,1,,,,,,,0,,0,,,,0,,,,,0.311892,-0.1757355,0.4876275,,,,2.77478085,,,,,,
209,Montipora capitata,13,11,Bleach,11/5/20,,,0.736,14,2,3,,,,,,,0,,0,,,,0,,,,,0.331812,-0.1651572,0.4969692,,,,3.009067725,,,,,,
210,Montipora capitata,13,11,Non-bleach,11/5/20,,,0.671,14,3,1,,,,,,,0,,0,,,,0,,,,,0.35568,-0.2078154,0.5634954,,,,2.711518973,,,,,,
211,Montipora capitata,13,12,Bleach,11/5/20,,,0.659,7,3,2,,,,,,,0,,0,,,,0,,,,,0.351378,-0.1845096,0.5358876,,,,2.904388715,,,,,,
212,Montipora capitata,13,12,Non-bleach,11/5/20,,,0.704,12,3,1,,,,,,,0,,0,,,,0,,,,,0.502916,-0.243788,0.746704,,,,3.062923524,,,,,,
217,Montipora capitata,13,13,Bleach,11/5/20,,,0.699,8,3,1,,,,,,,0,,0,,,,0,,,,,0.2964,-0.160896,0.457296,,,,2.842183771,,,,,,
218,Montipora capitata,13,13,Non-bleach,11/5/20,,,0.711,11,3,2,,,,,,,0,,0,,,,0,,,,,0.506232,-0.2208129,0.7270449,,,,3.29258345,,,,,,
219,Montipora capitata,13,14,Bleach,11/5/20,,,0.577,7,2,3,,,,,,,0,,0,,,,0,,,,,0.495978,-0.308239,0.804217,,,,2.609069586,,,,,,
220,Montipora capitata,13,14,Non-bleach,11/5/20,,,0.591,11,3,1,,,,,,,0,,0,,,,0,,,,,0.0033417,-0.001518933,0.004860633,,,,3.200031206,,,,,,
221,Montipora capitata,13,15,Bleach,11/5/20,,,0.655,9,3,2,,,,,,,0,,0,,,,0,,,,,0.313568,-0.1378313,0.4513993,,,,3.275013005,,,,,,
222,Montipora capitata,13,15,Non-bleach,11/5/20,,,0.654,12,3,2,,,,,,,0,,0,,,,0,,,,,0.48262,-0.242608,0.725228,,,,2.989299611,,,,,,
229,Porites compressa,13,16,Bleach,11/5/20,,,0.568,8,3,1,,,,,,,0,,0,,,,0,,,,,0.130296,-0.090144,0.22044,,,,2.44542066,,,,,,
230,Porites compressa,13,16,Non-bleach,11/5/20,,,0.666,14,3,1,,,,,,,0,,0,,,,0,,,,,0.348192,-0.1488006,0.4969926,,,,3.339990565,,,,,,
237,Porites compressa,13,17,Bleach,11/5/20,,,0.597,11,3,1,,,,,,,0,,0,,,,0,,,,,0.2263824,-0.1147554,0.3411378,,,,2.972738538,,,,,,
238,Porites compressa,13,17,Non-bleach,11/5/20,,,0.613,6,3,2,,,,,,,0,,0,,,,0,,,,,0.372922,-0.1614624,0.5343844,,,,3.309652278,,,,,,
239,Porites compressa,13,18,Bleach,11/5/20,,,0.565,4,3,1,,,,,,,0,,0,,,,0,,,,,0.471164,-0.30256,0.773724,,,,2.557258065,,,,,,
240,Porites compressa,13,18,Non-bleach,11/5/20,,,0.592,6,3,2,,,,,,,0,,0,,,,0,,,,,0.639848,-0.291126,0.930974,,,,3.197838736,,,,,,
243,Porites compressa,13,19,Bleach,11/5/20,,,0.633,7,3,1,,,,,,,0,,0,,,,0,,,,,0.246543,-0.1270311,0.3735741,,,,2.940808196,,,,,,
244,Porites compressa,13,19,Non-bleach,11/5/20,,,0.607,6,3,1,,,,,,,0,,0,,,,0,,,,,0.2163238,-0.1093598,0.3256836,,,,2.978092498,,,,,,
247,Porites compressa,13,20,Bleach,11/5/20,,,0.58,8,3,1,,,,,,,0,,0,,,,0,,,,,0.42048,-0.201432,0.621912,,,,3.087453831,,,,,,
248,Porites compressa,13,20,Non-bleach,11/5/20,,,0.535,6,3,1,,,,,,,0,,0,,,,0,,,,,0.1343584,-0.0971388,0.2314972,,,,2.383158944,,,,,,
