,RunTime,rad,value,ID,coefficients..Intercept.,coefficients.x1,R.squared,std.error..Intercept.,std.error.x1,Date
104,37.99732677,351,212.4254025,212,180.8465963,0.830300037,0.99662663,0.173480826,0.00487964,9/16/19
105,49.29745512,430,222.2860408,212,177.0990556,0.915684818,0.996905978,0.241395748,0.005153088,9/16/19
106,66.09795578,482,237.6132975,212,175.2929414,0.942747152,0.995962765,0.385856801,0.00606321,9/16/19
107,85.09792392,541,255.4546623,212,174.1674355,0.954936063,0.99493254,0.568885738,0.006884297,9/16/19
108,90.54745241,609,260.7055509,212,173.7199483,0.960034965,0.995844419,0.551814964,0.006264612,9/16/19
109,109.5297275,0,247.4728966,217,283.3372813,-0.325986616,0.940532856,0.886513351,0.008280152,9/16/19
110,13.48047636,112,215.2100257,217,214.1103808,0.079751787,0.601020194,0.072855426,0.006563845,9/16/19
111,29.93030009,180,216.8228216,217,210.5173146,0.208439802,0.924793479,0.165080512,0.006004447,9/16/19
112,43.38030382,272,221.415871,217,204.3280271,0.394290536,0.980658143,0.228950479,0.005593628,9/16/19
113,52.43043035,351,225.0596287,217,201.4935658,0.45107882,0.983864829,0.291621778,0.005835237,9/16/19
114,69.33014931,430,233.2191797,217,197.7320014,0.511709481,0.987359957,0.391095799,0.005848533,9/16/19
115,77.98003713,482,237.5416883,217,196.6386607,0.524728664,0.982702765,0.531074052,0.007032326,9/16/19
116,79.98038199,541,238.4108985,217,197.9221893,0.507902869,0.98082887,0.556033508,0.007172901,9/16/19
117,97.88025388,609,247.7950977,217,195.3164944,0.53593709,0.988803832,0.549669965,0.005760768,9/16/19
118,109.4799475,0,262.9079529,218,314.8721655,-0.476265677,0.978589925,0.761533723,0.007116148,9/16/19
119,18.12974695,112,221.6438343,218,219.6173508,0.105132927,0.747647549,0.096955429,0.006169941,9/16/19
120,28.13033566,180,223.0566833,218,215.9427651,0.252871363,0.944715825,0.158780348,0.006179259,9/16/19
121,43.980009,272,230.3614195,218,205.4473134,0.567276858,0.985567026,0.287992387,0.006934527,9/16/19
122,55.48018219,351,236.7925492,218,202.7529002,0.613526432,0.988918957,0.34786377,0.006560398,9/16/19
123,67.42983078,430,243.9667194,218,200.4370626,0.645545625,0.988276106,0.46145751,0.007102491,9/16/19
124,77.63015869,482,250.4377474,218,198.8202006,0.665782306,0.986855615,0.583447087,0.007761802,9/16/19
125,79.98038199,541,251.9921385,218,200.2959998,0.6466621,0.986776613,0.58618189,0.007561819,9/16/19
126,97.07974509,609,263.3155111,218,195.8834758,0.695427091,0.988928497,0.703274369,0.007432919,9/16/19
127,169.8509882,0,213.9534333,219,245.8910609,-0.188530293,0.934126052,0.846507974,0.005057341,9/16/19
128,18.25088781,112,216.6298084,219,217.9634534,-0.064359345,0.557856875,0.091689394,0.005787868,9/16/19
129,27.95052188,180,216.1797398,219,216.9867215,-0.023061971,0.572170402,0.17432645,0.006831881,9/16/19
130,46.45069089,272,215.9358404,219,215.9352447,0.001330416,0.096949761,0.260002286,0.005909218,9/16/19
131,66.45095115,351,216.0355441,219,215.8769098,0.001201783,0.139393695,0.380961389,0.005953263,9/16/19
132,83.2510744,430,215.8826121,219,215.9234711,0.00022668,0.141299113,0.469350731,0.005809607,9/16/19
133,110.2011864,482,215.8504348,219,216.945675,-0.010251167,0.242676712,0.71026236,0.006592653,9/16/19
134,145.1009994,541,215.111673,219,220.0405763,-0.032966472,0.229916089,0.869288976,0.00609458,9/16/19
135,154.2506416,609,214.9379135,219,220.4888094,-0.035414096,0.278399784,0.874176369,0.005759397,9/16/19
136,109.5297275,0,266.2001568,220,336.7579598,-0.639372348,0.921693512,2.015549245,0.018825496,9/16/19
137,13.12984186,112,212.4373024,220,208.9983383,0.262123426,0.893070519,0.098517037,0.009162176,9/16/19
138,28.3804195,180,216.6428461,220,207.9319929,0.303445725,0.942425102,0.196571205,0.00757637,9/16/19
139,34.93042538,272,221.4019489,220,196.2370317,0.722361786,0.976292298,0.369409883,0.011370944,9/16/19
140,51.42979524,351,233.0965842,220,195.8588284,0.718456833,0.957132573,0.752232809,0.015359083,9/16/19
141,68.03035518,430,245.9140789,220,185.171631,0.888572249,0.957896803,1.233929155,0.018818191,9/16/19
142,75.43042948,482,251.8936422,220,174.5464994,1.025412388,0.983364913,0.983063245,0.013472268,9/16/19
143,79.98038199,541,255.1318132,220,195.3774709,0.744829818,0.909282231,1.842243135,0.023765166,9/16/19
144,98.32971159,609,268.2955644,220,163.6452629,1.067067421,0.950171091,2.366373663,0.024684174,9/16/19
145,177.9004327,0,353.4875798,221,588.7182577,-1.3212863,0.9877718,2.605223443,0.014850355,9/16/19
146,15.75098802,112,256.7332064,221,250.7616259,0.389821923,0.869060006,0.204115317,0.015284967,9/16/19
147,35.25055186,180,264.6170303,221,240.3700874,0.685682899,0.965940108,0.426707802,0.013006391,9/16/19
148,47.60099362,272,272.694032,221,231.1953113,0.868498073,0.984169334,0.502362194,0.011126806,9/16/19
149,68.85048237,351,289.3581682,221,224.8852237,0.934325299,0.985660243,0.755795629,0.011383933,9/16/19
150,93.55064826,430,309.1510765,221,226.5014553,0.883864405,0.983929366,1.039301186,0.011410565,9/16/19
151,118.6011536,482,327.4849542,221,224.1005273,0.873190597,0.976202052,1.599404044,0.013771965,9/16/19
152,143.9008945,541,354.9551033,221,166.4975801,1.310498338,0.962734029,3.683645152,0.026045128,9/16/19
153,158.8005182,609,369.4590936,221,221.4527311,0.930476057,0.937862769,3.782227536,0.024193487,9/16/19
154,109.5297275,0,360.2292863,222,446.4458904,-0.788822559,0.951253902,1.931234372,0.018037984,9/16/19
155,13.58009812,112,262.439413,222,257.3176744,0.367688045,0.935104222,0.109574878,0.009784636,9/16/19
156,29.83039243,180,270.6384778,222,247.5266655,0.767726177,0.976353157,0.330612136,0.012069143,9/16/19
157,43.82975712,272,287.6949723,222,226.4190791,1.403371628,0.994283996,0.444779089,0.01074857,9/16/19
158,52.13021739,351,298.7337483,222,228.8108102,1.336429263,0.992522942,0.582070822,0.011717313,9/16/19
159,67.78021255,430,320.3927719,222,220.5277042,1.476207017,0.993592464,0.782220836,0.011975003,9/16/19
160,77.48017793,482,333.4519958,222,227.7985952,1.365684768,0.992731861,0.885532818,0.011804105,9/16/19
161,79.98038199,541,336.5148001,222,233.2408792,1.294616028,0.990148551,1.01119269,0.013044511,9/16/19
162,86.73024245,609,346.0355903,222,221.7379905,1.432845496,0.991977659,1.096846912,0.013016252,9/16/19
163,102.5429971,0,265.9649576,229,318.0257812,-0.505828332,0.955096967,1.108777004,0.011079093,9/16/19
164,17.24252686,112,216.7145492,229,214.3574072,0.12463345,0.637800783,0.140777708,0.009487522,9/16/19
165,25.19321145,180,219.5851758,229,207.5901083,0.478305834,0.974150939,0.179161251,0.007870492,9/16/19
166,39.99251885,272,228.3774077,229,201.1695682,0.682882413,0.986416803,0.303923109,0.008094754,9/16/19
167,50.34319262,351,236.1869217,229,197.0590957,0.776639357,0.984221753,0.475697693,0.009933202,9/16/19
168,59.14322231,430,243.1053863,229,195.0911286,0.811881501,0.985129022,0.571189798,0.01007634,9/16/19
169,70.29251658,482,252.5573908,229,191.7486736,0.863353288,0.986055547,0.703506968,0.010371118,9/16/19
170,75.7430703,541,257.3455351,229,186.9229114,0.930437377,0.986911127,0.793202477,0.010823961,9/16/19
171,88.14271264,609,268.3141433,229,187.9345653,0.911664812,0.988333958,0.857258277,0.010005345,9/16/19
172,100.0429741,0,235.7744817,230,291.4355286,-0.556677946,0.98405699,0.698426098,0.007157577,9/16/19
173,17.24252686,112,185.2216556,230,183.2905464,0.11037447,0.811082089,0.079843733,0.00538096,9/16/19
174,25.24252393,180,187.3840278,230,178.9438807,0.336930628,0.975693276,0.122553894,0.005371975,9/16/19
175,39.94284171,272,194.7672097,230,170.0278618,0.617422262,0.991976211,0.210324667,0.005609296,9/16/19
176,48.14271663,351,200.5316825,230,163.6347813,0.767555829,0.994383312,0.266248957,0.005827204,9/16/19
177,58.99274877,430,209.3241557,230,157.2851056,0.882217833,0.994622222,0.370477963,0.006552924,9/16/19
178,70.24250397,482,219.7154197,230,154.7804075,0.924459581,0.996385156,0.381266581,0.005624786,9/16/19
179,78.84293833,541,228.4798872,230,145.1933682,1.056894138,0.995983303,0.517863552,0.006779957,9/16/19
180,88.59304332,609,238.8732888,230,139.9998715,1.115966428,0.99610854,0.606869506,0.007045974,9/16/19
181,106.6454485,0,256.520159,237,350.0002176,-0.876460535,0.993604048,0.740036137,0.007103383,9/16/19
182,12.54546259,112,214.9535933,237,218.2946826,-0.265423442,0.953413423,0.060296414,0.005926742,9/16/19
183,24.79560329,180,215.1289533,237,212.5986582,0.101363293,0.648403931,0.168648394,0.007539922,9/16/19
184,33.99581465,272,217.6124732,237,204.6800787,0.377061669,0.973623492,0.1978172,0.006269205,9/16/19
185,46.64541157,351,223.7759726,237,194.8112476,0.622868322,0.984977438,0.343406897,0.007770377,9/16/19
186,62.94613269,430,235.1026313,237,189.1545623,0.729596199,0.987001607,0.511592775,0.008457761,9/16/19
187,70.99579195,482,241.9390602,237,177.9294343,0.90133135,0.990444375,0.612920895,0.008943056,9/16/19
188,77.54540955,541,247.8191779,237,172.7171556,0.967995184,0.990637471,0.713757191,0.009506034,9/16/19
189,91.04572161,609,259.8363857,237,176.0015024,0.919231515,0.987748504,0.916075829,0.010341493,9/16/19
190,104.495579,0,318.205032,238,427.5917116,-1.046020383,0.99248627,0.938047677,0.009193749,9/16/19
191,11.49608348,112,285.7999225,238,290.1829067,-0.36892677,0.947857612,0.079851272,0.008740797,9/16/19
192,17.64560128,180,284.6430967,238,287.9541266,-0.199409997,0.822691866,0.142509822,0.009351464,9/16/19
193,37.29549315,272,285.4401568,238,276.8785951,0.23299904,0.90238843,0.269777657,0.007740963,9/16/19
194,46.39611323,351,288.7912879,238,267.5880938,0.457497209,0.966175459,0.379986331,0.008646958,9/16/19
195,62.89613421,430,298.2125986,238,259.1034082,0.621079634,0.981319888,0.523152851,0.008656029,9/16/19
196,71.69549037,482,304.1842666,238,251.7755954,0.733895773,0.986506098,0.600303673,0.008670422,9/16/19
197,78.04552821,541,309.8299961,238,238.0086468,0.920384174,0.98965378,0.71851914,0.009506164,9/16/19
198,92.34589755,609,322.9084318,238,229.167841,1.017663345,0.992932624,0.779533455,0.008672819,9/16/19
199,114.6977545,0,221.0805228,239,285.720484,-0.56229668,0.946669276,1.513068281,0.01348162,9/16/19
200,9.948050685,112,185.4502033,239,185.082432,0.023484718,0.042373655,0.0858325,0.011277748,9/16/19
201,19.09805934,180,186.8538793,239,181.4839015,0.269605617,0.853436035,0.188310698,0.011286103,9/16/19
202,28.29784284,272,188.8814853,239,179.9589494,0.315985525,0.879572803,0.305463305,0.011810833,9/16/19
203,38.34784828,351,193.0820999,239,173.9317875,0.496371488,0.948484076,0.419531218,0.01168556,9/16/19
204,55.44725766,430,201.6433989,239,169.1345302,0.581971191,0.949032527,0.721950666,0.01362368,9/16/19
205,65.2472614,482,206.2702999,239,170.7717513,0.546197847,0.959170352,0.714763425,0.011383528,9/16/19
206,79.29741872,541,213.9799962,239,164.7281893,0.620726428,0.95801301,1.008613918,0.0131268,9/16/19
207,90.14775373,609,219.8894498,239,174.0998784,0.506871623,0.906402062,1.442715125,0.016453475,9/16/19
208,178.551101,0,319.8027908,240,490.4123944,-0.954700557,0.993272406,1.397539425,0.007936881,9/16/19
209,12.45052022,112,245.7182304,240,247.1533876,-0.114041485,0.786106911,0.060569179,0.006009072,9/16/19
210,36.55049204,180,246.9211386,240,236.585422,0.282602611,0.962666303,0.191739091,0.005621805,9/16/19
211,56.25042632,272,255.3711486,240,225.1237754,0.537393784,0.988757876,0.311387821,0.005788404,9/16/19
212,73.10102986,351,265.9920698,240,215.197189,0.694486483,0.991131336,0.468779206,0.00663612,9/16/19
213,103.2503681,430,287.8534562,240,209.9747394,0.7536597,0.992424618,0.670373036,0.006651441,9/16/19
214,110.9508515,482,293.6747252,240,202.252437,0.824925464,0.992500285,0.785832396,0.007243671,9/16/19
215,141.5007611,541,318.0338787,240,196.2373743,0.860410679,0.991429181,1.123548667,0.008081148,9/16/19
216,154.1008852,609,328.4656425,240,193.5268085,0.875784635,0.991931923,1.209820794,0.007978631,9/16/19
217,108.7299876,0,341.1648676,243,411.4400438,-0.645605494,0.983018129,0.910869703,0.008571685,9/16/19
218,21.18033334,112,306.7682172,243,309.6600875,-0.138449031,0.728969306,0.159985643,0.008527692,9/16/19
219,27.43040752,180,306.8632363,243,305.8230954,0.034070063,0.123254035,0.229446394,0.009179018,9/16/19
220,44.18021953,272,311.9192636,243,293.0367612,0.430507691,0.963384477,0.353793628,0.008478142,9/16/19
221,57.83031738,351,318.5053388,243,288.5828794,0.516845661,0.971661444,0.493724328,0.008916188,9/16/19
222,67.48048375,430,323.928835,243,283.6702847,0.596351106,0.973979941,0.640211087,0.009846188,9/16/19
223,75.53015699,482,328.8232242,243,278.5032404,0.666369627,0.9691823,0.877071426,0.012003269,9/16/19
224,79.98038199,541,331.6726787,243,276.4177108,0.691497067,0.973524808,0.892954765,0.011519228,9/16/19
225,96.18006929,609,342.6760852,243,272.0586967,0.736890768,0.981251464,0.964269979,0.010289247,9/16/19
226,177.9004327,0,353.4875798,244,588.7182577,-1.3212863,0.9877718,2.605223443,0.014850355,9/16/19
227,10.00087177,112,213.1385398,244,209.8538342,0.191420978,0.894455466,0.179176401,0.023382287,9/16/19
228,39.80102696,180,224.6652219,244,185.6648139,0.987352566,0.980618321,0.523767086,0.014021837,9/16/19
229,57.75098101,272,242.9863317,244,176.1229864,1.160861738,0.984539289,0.812546589,0.014694867,9/16/19
230,71.05076474,351,259.5696296,244,144.9084317,1.616533307,0.988311016,1.218091916,0.017758782,9/16/19
231,84.80035352,430,276.2071601,244,163.5329167,1.332000469,0.983703042,1.425986014,0.017318593,9/16/19
232,111.3510692,482,313.0088379,244,120.0535184,1.735388239,0.974331587,3.098126522,0.028453109,9/16/19
233,143.9008945,541,354.9551033,244,166.4975801,1.310498338,0.962734029,3.683645152,0.026045128,9/16/19
234,158.8005182,609,369.4590936,244,221.4527311,0.930476057,0.937862769,3.782227536,0.024193487,9/16/19
235,120.4979604,0,269.8788853,247,344.5547886,-0.6212144,0.988044794,0.814735242,0.006902695,9/16/19
236,12.79796744,112,223.5575896,247,224.4870683,-0.063466137,0.529209255,0.063026755,0.006046851,9/16/19
237,22.09740911,180,224.0606237,247,221.22056,0.123833525,0.847358974,0.10446136,0.005309176,9/16/19
238,28.54733664,272,225.6634873,247,216.910639,0.307830123,0.959284486,0.167283876,0.006406257,9/16/19
239,41.19792218,351,231.6924551,247,209.1033052,0.547917054,0.989713663,0.21864722,0.005642575,9/16/19
240,54.74745326,430,239.7278147,247,202.8844551,0.67334304,0.993146506,0.295469675,0.005650316,9/16/19
241,68.49726021,482,249.6089737,247,200.2630378,0.719852059,0.99441953,0.359730482,0.005447294,9/16/19
242,79.24758907,541,257.9097469,247,194.8984498,0.795346005,0.994327948,0.465941914,0.006068039,9/16/19
243,90.04724997,609,266.9960236,247,191.5585457,0.838210806,0.994473044,0.55285872,0.006312287,9/16/19
244,108.9797146,0,258.0920469,248,317.3634979,-0.543949999,0.963221327,1.143645345,0.01073695,9/16/19
245,18.58032527,112,230.0473193,248,232.9776498,-0.154148921,0.844967696,0.107826932,0.006669887,9/16/19
246,29.83039243,180,230.0577931,248,228.3207643,0.056455956,0.468674699,0.166334976,0.006072132,9/16/19
247,44.23006991,272,233.2531241,248,220.1025361,0.297239854,0.94952601,0.289230102,0.006922682,9/16/19
248,53.93013474,351,236.2366668,248,216.7328077,0.360518859,0.966866154,0.347030278,0.006741673,9/16/19
249,64.38054818,430,240.3766376,248,210.4362784,0.465473165,0.969719421,0.514500032,0.008308845,9/16/19
250,76.18029773,482,246.3641044,248,200.46994,0.604496413,0.969008143,0.80504792,0.010920456,9/16/19
251,79.98038199,541,248.5865686,248,201.862898,0.584829803,0.969125788,0.817392087,0.01054446,9/16/19
252,90.02976827,609,254.7523561,248,198.1097216,0.629979694,0.979692619,0.80229882,0.009162111,9/16/19
253,114.5973654,0,271.8092774,26,354.7433017,-0.72454964,0.990526058,0.802632691,0.007157931,9/16/19
254,11.2980485,112,210.7454192,26,211.5341949,-0.059284712,0.498426191,0.053707036,0.00600754,9/16/19
255,21.99801727,180,211.9137439,26,207.4620883,0.202506818,0.9398894,0.101271127,0.005173254,9/16/19
256,28.59800669,272,214.2787844,26,202.4992691,0.40775275,0.975308749,0.171460335,0.006553667,9/16/19
257,39.24785798,351,220.8261788,26,193.904883,0.685125537,0.992859908,0.215985349,0.005869012,9/16/19
